age,gender,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back
29,0,2,0,21751.51,1812.63,0,0.383,756,500.0,2,11.35,36,16.45,7,4,33582.61,27937.96,5,0,6,1
72,1,2,0,41232.84,3436.07,0,0.134,673,24591.25,6,11.78,36,814.2,14,4,27266.51,14533.12,3,0,3,1
22,0,0,2,33390.97,2782.58,3,0.262,629,20273.48,2,14.15,60,473.31,18,4,50291.91,46593.85,2,0,2,0
52,1,2,0,58941.17,4911.76,0,0.374,599,14342.94,2,17.16,36,512.51,22,6,63926.11,51723.12,4,0,4,1
70,2,2,1,22699.61,1891.63,4,0.122,666,5639.98,5,14.05,36,192.9,19,3,33304.74,28024.4,3,0,3,0
73,1,2,2,48543.71,4045.31,0,0.12,727,500.0,1,11.57,36,16.5,12,5,74429.31,25846.29,0,0,0,1
42,1,1,0,51323.23,4276.94,1,0.092,699,23559.68,5,12.75,36,790.98,12,8,36915.63,34800.81,1,0,1,1
63,0,0,1,42866.39,3572.2,0,0.42,738,20771.55,6,7.73,36,648.32,13,2,48309.24,33420.76,4,0,4,0
33,1,2,0,31385.87,2615.49,0,0.091,554,16590.94,2,13.51,36,563.1,26,2,36195.49,11059.75,0,0,0,1
28,1,1,2,53962.2,4496.85,0,0.054,701,25490.42,1,13.32,36,862.81,11,5,55746.68,23507.57,2,0,4,1
21,0,2,1,25343.91,2111.99,0,0.229,689,20118.0,2,12.99,36,677.76,12,3,18190.13,14595.39,0,0,1,1
37,0,2,3,11815.94,984.66,0,0.091,573,27251.64,6,15.53,36,951.78,26,2,8975.75,6679.37,5,0,8,1
32,1,1,0,28787.39,2398.95,0,0.069,565,500.0,3,15.03,36,17.34,25,12,35022.69,15119.46,2,0,4,1
24,0,1,3,36928.6,3077.38,0,0.183,596,16334.03,2,13.25,36,552.33,21,4,22653.08,4129.71,4,0,5,1
73,0,2,1,22126.05,1843.84,4,0.094,708,16630.36,4,14.9,36,575.68,10,1,22557.05,3118.23,1,0,2,0
33,0,1,0,34251.68,2854.31,0,0.183,756,3203.5,1,12.14,60,71.49,6,6,52655.77,40700.49,2,0,2,1
51,0,2,0,12070.02,1005.84,0,0.116,647,2698.94,5,12.68,60,60.97,18,4,17662.06,15099.66,0,0,1,1
61,0,2,3,52522.77,4376.9,2,0.063,699,11395.17,0,17.91,36,411.45,10,1,67052.35,37312.47,1,0,1,1
27,1,3,0,51755.1,4312.92,3,0.146,695,15729.75,0,12.82,36,528.63,11,3,56871.53,37762.61,1,0,1,1
43,1,1,1,35727.59,2977.3,2,0.141,709,8994.78,2,15.07,60,214.32,11,5,42577.25,26176.24,1,0,2,1
44,1,1,2,77693.63,6474.47,0,0.109,774,26153.14,2,9.84,60,553.62,7,8,102772.31,68207.48,3,0,3,1
25,1,1,1,20919.6,1743.3,2,0.033,640,29459.11,6,17.43,36,1056.61,15,5,28853.92,5074.0,2,0,3,1
25,0,2,4,58277.97,4856.5,2,0.231,536,4977.15,2,16.27,60,121.75,26,3,49856.37,22774.06,3,0,3,0
37,1,1,1,45935.39,3827.95,0,0.043,657,18300.67,5,13.7,60,422.98,15,6,74088.52,43563.33,1,0,1,1
50,1,2,0,27977.67,2331.47,0,0.147,592,31755.08,2,15.04,60,756.12,22,4,42818.71,13992.39,3,0,3,1
29,1,1,2,32948.61,2745.72,0,0.117,663,13923.13,3,12.21,36,463.84,16,6,35281.91,3632.56,2,0,2,1
26,1,1,0,34646.94,2887.25,1,0.117,718,9112.02,3,15.77,36,319.32,13,5,35353.4,30801.53,2,0,4,1
45,0,0,2,42651.78,3554.32,4,0.099,617,24526.78,2,16.89,36,873.1,17,3,35838.61,18531.97,3,0,3,0
39,1,1,0,39206.42,3267.2,0,0.141,600,9688.05,7,8.58,60,199.14,20,3,36216.52,31947.47,5,0,9,1
36,0,2,0,15928.96,1327.41,0,0.083,733,13721.85,5,12.96,36,462.08,14,6,14608.78,9123.21,2,0,3,1
41,1,1,0,59354.95,4946.25,2,0.314,631,11152.61,2,12.78,60,252.5,15,6,62407.74,11880.36,3,0,4,1
22,0,2,1,62527.68,5210.64,0,0.135,719,15941.56,7,9.25,36,508.79,12,5,66741.83,21346.11,2,0,2,1
30,2,1,0,39349.4,3279.12,0,0.041,553,500.0,3,12.12,60,11.15,29,5,35372.86,15807.86,0,0,0,1
36,0,1,0,65259.98,5438.33,1,0.148,726,19101.86,6,14.05,36,653.32,14,5,78765.0,12864.64,2,0,2,1
57,0,2,0,21689.05,1807.42,1,0.134,723,12360.58,2,11.22,36,405.96,13,5,34441.5,27435.8,1,0,1,1
35,0,0,3,97503.04,8125.25,4,0.208,723,15723.36,2,9.32,36,502.34,10,6,106803.21,81588.51,0,0,0,0
33,0,0,1,21666.51,1805.54,0,0.512,802,3298.72,6,6.82,60,65.04,2,8,39022.74,35820.4,1,0,1,1
33,0,0,2,66202.2,5516.85,4,0.142,654,12869.22,6,9.43,36,411.82,19,5,56160.64,49622.08,2,0,2,0
52,2,2,3,40773.78,3397.82,4,0.238,592,14786.09,2,13.85,36,504.28,21,3,42673.43,33589.02,5,0,5,0
65,0,1,2,45709.26,3809.1,0,0.16,650,16906.85,2,13.75,36,575.79,16,4,44398.14,24874.14,3,0,3,0
67,0,0,1,77477.36,6456.45,0,0.181,641,14994.45,0,12.68,36,502.91,19,2,63457.0,54888.7,0,0,0,1
66,0,1,2,52908.12,4409.01,0,0.266,673,14472.8,3,10.16,36,468.08,13,4,58819.56,32061.49,6,0,6,1
28,1,2,1,23007.22,1917.27,4,0.273,604,21312.92,5,14.68,36,735.48,23,10,42031.84,36093.53,2,0,2,0
63,1,1,0,50217.94,4184.83,0,0.069,798,24568.53,6,11.39,36,808.89,6,3,36475.46,14139.94,2,0,2,1
38,0,1,3,129589.9,10799.16,0,0.196,642,33057.32,2,8.96,36,1050.6,19,3,167481.52,115318.94,3,0,3,1
56,1,1,0,112261.46,9355.12,0,0.196,757,16718.24,6,11.3,60,366.0,5,4,156662.57,115382.83,3,0,5,1
46,0,2,0,66991.71,5582.64,1,0.191,690,9063.83,2,11.2,36,297.6,13,8,85480.39,71490.24,1,0,2,1
30,1,2,0,48188.11,4015.68,0,0.092,596,20274.63,5,14.5,36,697.87,22,7,68179.5,25132.17,3,0,4,1
51,1,1,0,22734.08,1894.51,0,0.231,499,20786.73,2,16.13,36,732.13,28,4,28251.8,3073.39,2,0,3,1
53,0,1,0,47044.44,3920.37,4,0.11,649,12289.34,0,13.93,36,419.6,16,8,73944.85,29858.75,3,0,4,0
49,0,1,3,34729.17,2894.1,0,0.247,616,13743.88,3,11.55,36,453.55,18,2,21743.65,13942.84,0,0,0,1
25,0,2,1,26245.38,2187.12,2,0.216,619,15100.75,1,15.06,36,523.92,15,4,27510.74,11240.15,2,0,2,1
33,1,2,1,32572.92,2714.41,2,0.244,777,20635.95,6,12.42,36,689.56,6,4,33096.39,7595.79,1,0,1,1
21,1,2,1,23258.94,1938.24,4,0.144,683,19103.8,6,12.82,36,642.03,12,3,16855.59,13637.23,2,0,2,0
43,1,2,1,147858.94,12321.58,2,0.355,694,4158.29,2,9.55,36,133.3,10,1,104916.79,41009.0,5,0,5,1
60,1,1,1,28882.81,2406.9,0,0.132,776,23544.35,2,10.05,36,760.26,8,5,37009.14,2286.87,4,0,4,1
23,1,2,1,59000.06,4916.67,1,0.164,612,12103.53,3,14.99,36,419.51,16,10,87036.75,78713.48,5,0,5,1
23,0,1,0,36564.17,3047.01,0,0.202,768,500.0,2,10.46,60,10.74,8,7,44555.34,6376.48,2,0,4,1
27,1,1,1,16911.77,1409.31,0,0.329,660,12902.34,6,10.97,36,422.22,15,3,19841.33,9847.37,2,0,2,1
56,0,2,0,34560.89,2880.07,0,0.349,592,17893.0,4,11.69,60,395.22,24,6,41382.1,20786.38,2,1,2,1
55,1,0,1,37983.01,3165.25,0,0.176,738,12917.01,0,11.28,36,424.6,11,10,49931.48,17573.66,0,0,0,1
35,1,1,3,90409.55,7534.13,0,0.059,620,16251.99,2,15.38,60,389.88,19,10,143201.66,16516.68,2,0,2,1
60,1,1,0,34157.25,2846.44,0,0.303,575,14633.48,6,12.14,60,326.55,29,8,49470.18,40472.44,2,0,3,1
23,2,0,1,19714.88,1642.91,4,0.172,704,8520.98,0,12.77,36,286.16,10,4,24003.29,12886.14,1,0,1,0
49,0,2,2,18414.03,1534.5,0,0.187,568,35558.85,6,14.89,60,843.89,28,4,16061.38,6032.48,5,2,6,0
50,1,2,0,67734.9,5644.58,0,0.121,705,7090.56,2,10.14,36,229.26,11,4,43294.77,25414.78,4,0,5,1
59,0,2,2,24786.91,2065.58,2,0.201,647,10605.04,2,13.22,60,242.49,18,6,21388.96,2406.75,0,0,0,1
38,0,1,0,38491.39,3207.62,0,0.167,608,12490.54,2,13.78,60,289.21,21,3,29831.32,4103.33,1,0,2,1
31,0,1,0,13032.46,1086.04,0,0.149,620,14822.84,5,13.87,36,505.67,19,3,14302.78,13119.63,3,0,3,1
63,0,1,0,99814.66,8317.89,0,0.145,696,22130.03,2,9.25,36,706.31,12,4,144577.61,47379.18,1,0,2,1
69,1,2,0,20511.96,1709.33,0,0.143,711,11412.98,3,9.37,36,364.9,10,5,33865.21,7654.92,1,0,1,1
58,0,2,0,62907.03,5242.25,0,0.086,575,1145.29,1,18.99,60,29.7,29,5,76252.08,60827.75,1,2,2,1
60,0,2,0,70127.31,5843.94,3,0.106,591,6999.73,6,16.21,60,171.0,22,5,89177.58,34352.42,1,0,1,0
21,0,2,0,130421.9,10868.49,2,0.06,708,14095.66,1,10.78,36,460.01,10,2,179469.74,17467.07,3,0,4,1
49,0,1,0,19694.34,1641.2,0,0.036,652,19871.1,4,11.59,36,656.12,17,10,31016.19,25601.16,2,0,2,1
30,1,1,0,37902.68,3158.56,0,0.221,691,18167.84,1,11.54,36,599.45,13,3,29437.03,24454.08,1,0,3,1
48,1,2,2,213884.22,17823.69,2,0.095,698,18006.14,2,14.2,36,617.16,13,3,249659.2,219469.37,0,0,2,1
51,0,2,2,25481.55,2123.46,0,0.186,654,27090.65,2,12.79,36,910.05,18,3,25051.4,17332.94,1,0,2,1
39,0,2,0,34799.15,2899.93,0,0.365,629,23511.53,2,13.66,60,542.94,16,9,30080.48,21574.94,1,0,1,1
23,1,1,1,57877.02,4823.08,0,0.083,594,17108.03,6,14.48,36,588.71,23,3,88035.39,56457.58,1,0,1,1
56,1,3,2,64505.71,5375.48,2,0.141,647,6899.65,1,11.96,36,229.04,16,3,46345.67,7131.19,0,0,1,1
63,0,2,4,115891.78,9657.65,0,0.042,751,18066.91,2,13.41,60,414.88,8,2,112281.74,42643.95,0,0,2,1
35,1,1,0,26578.62,2214.88,0,0.102,689,12610.3,2,11.17,36,413.86,12,5,21621.23,10271.97,2,0,3,1
53,1,1,0,26865.01,2238.75,0,0.151,625,38580.01,3,11.48,36,1271.85,16,1,18451.61,9266.09,3,0,3,0
61,1,2,0,40072.55,3339.38,2,0.274,675,40296.06,2,14.03,36,1377.81,11,4,49479.94,43945.66,2,0,3,0
63,0,0,0,100896.95,8408.08,2,0.083,742,24601.82,0,10.93,60,534.04,7,9,131519.08,33178.77,2,0,3,1
71,0,1,3,25403.86,2116.99,0,0.053,635,23830.28,5,15.91,36,836.74,19,3,29632.2,8709.75,3,0,3,1
65,0,0,1,30273.29,2522.77,0,0.049,650,12572.16,0,12.09,36,418.12,18,2,18755.49,7753.72,2,0,2,1
46,0,1,1,26232.5,2186.04,0,0.062,634,24017.36,2,12.19,36,799.9,17,5,32596.19,2976.95,3,0,3,1
36,1,2,3,32301.58,2691.8,0,0.407,657,21045.71,2,10.76,36,686.62,16,8,56027.75,39759.2,5,0,6,1
56,1,3,0,26944.35,2245.36,0,0.098,609,9652.05,2,14.58,60,227.5,24,6,33130.78,26890.01,1,0,1,1
53,0,2,0,46039.67,3836.64,2,0.481,656,20354.65,6,14.76,36,703.21,15,8,47699.45,9887.75,1,0,1,0
40,1,1,2,31437.24,2619.77,2,0.375,706,15818.94,1,9.71,36,508.28,10,6,30225.62,17430.02,2,0,2,1
33,0,2,2,67788.14,5649.01,1,0.159,630,14714.14,2,14.38,36,505.61,17,6,93580.44,26571.69,3,0,3,1
53,0,1,0,36586.32,3048.86,0,0.123,553,21021.02,0,16.1,60,512.31,27,5,35882.35,29475.35,6,0,7,1
25,1,2,0,12294.94,1024.58,0,0.099,756,24725.76,7,10.63,36,805.16,7,4,11717.03,2001.33,0,0,0,1
57,0,3,0,93298.32,7774.86,2,0.176,753,28369.27,2,10.8,36,926.09,6,5,115556.72,95500.65,5,0,6,1
34,0,2,2,59502.57,4958.55,0,0.02,827,17948.85,2,10.23,36,581.1,3,7,94243.68,8067.94,0,0,0,1
47,0,2,2,74348.68,6195.72,2,0.221,652,500.0,2,13.03,60,11.38,18,4,88567.25,83153.1,3,0,3,1
43,1,1,1,30746.1,2562.17,0,0.099,721,5589.35,0,10.07,60,118.95,12,4,49278.5,24300.0,2,0,3,1
34,1,3,1,125499.41,10458.28,0,0.189,600,13662.18,2,10.95,36,446.96,21,6,126901.99,91247.29,4,0,4,1
60,0,2,0,57293.89,4774.49,2,0.132,762,10228.37,3,13.56,60,235.67,8,6,87300.17,67731.67,2,0,3,1
24,2,2,0,57355.73,4779.64,0,0.334,667,15200.78,1,12.45,36,508.16,16,3,74039.69,31586.23,4,0,4,1
59,1,1,0,9940.22,828.35,0,0.435,650,37027.51,4,13.6,36,1258.33,18,4,9200.15,7459.88,3,0,3,1
72,2,2,1,32780.21,2731.68,0,0.26,799,19369.85,2,9.31,60,405.01,5,7,31754.9,7019.92,2,0,3,1
39,0,1,1,53553.73,4462.81,0,0.078,589,11962.7,2,13.93,36,408.45,24,10,44340.53,6061.18,0,0,0,1
67,0,2,2,43769.1,3647.42,0,0.151,665,8109.08,4,13.18,60,185.25,17,6,36735.02,2260.63,1,0,2,1
74,1,1,0,26010.26,2167.52,2,0.078,568,12258.01,2,12.66,60,276.78,28,5,29607.5,26983.7,2,0,2,1
24,1,1,0,6991.38,582.62,2,0.1,712,14326.57,5,11.21,36,470.46,10,6,13953.3,7865.62,1,0,2,1
50,1,2,0,40674.31,3389.53,2,0.329,600,17143.1,2,15.05,60,408.28,22,10,34897.06,20712.71,1,0,1,1
39,1,1,1,44209.01,3684.08,0,0.329,535,9471.9,2,13.18,36,319.97,27,5,49901.1,38180.95,3,0,5,1
51,2,1,0,87450.0,7287.5,1,0.276,671,4228.59,3,13.35,60,96.97,13,7,67597.46,55967.32,2,0,2,1
51,1,2,2,53538.49,4461.54,0,0.138,813,25183.34,4,11.05,60,548.17,0,2,62654.18,48712.84,0,0,1,1
29,0,2,2,40932.85,3411.07,4,0.174,715,25540.33,2,13.33,60,585.44,11,3,24244.18,4062.51,2,0,3,0
73,1,2,2,39203.73,3266.98,0,0.12,712,16773.35,5,12.65,36,562.34,11,9,42716.98,11591.7,0,0,0,1
33,0,1,0,40299.98,3358.33,0,0.118,649,25068.98,4,15.83,36,879.25,16,4,64161.35,40359.44,0,0,1,1
34,1,2,0,27713.58,2309.46,0,0.119,665,8080.79,2,11.35,60,177.11,16,5,36492.22,9560.06,3,0,3,1
75,1,0,2,28158.16,2346.51,0,0.292,687,16327.66,2,10.61,36,531.54,11,7,26055.95,2581.43,1,0,1,1
66,1,1,1,41126.42,3427.2,1,0.268,536,21176.76,2,16.18,36,746.4,28,6,33064.45,10476.65,2,0,3,1
74,0,2,2,78053.74,6504.48,2,0.247,718,26566.56,2,10.7,36,865.99,10,3,49062.93,27151.02,2,0,4,1
30,1,1,4,58695.42,4891.28,4,0.24,702,12632.87,3,10.64,36,411.43,10,6,69612.46,11081.09,0,0,0,0
68,1,1,1,49550.24,4129.19,4,0.037,633,36165.13,0,13.4,36,1225.53,18,3,46372.89,6070.12,0,0,0,0
51,1,0,1,15243.2,1270.27,0,0.167,655,19892.84,4,11.42,36,655.23,18,0,21659.31,14431.53,3,0,4,1
57,0,1,0,64906.94,5408.91,1,0.048,755,5414.25,4,11.24,36,177.87,9,8,45224.25,25246.98,1,0,1,1
43,0,2,1,46140.12,3845.01,2,0.238,495,23550.32,5,18.3,36,854.95,27,4,46772.95,24907.75,2,0,2,0
47,0,1,2,162774.68,13564.56,0,0.062,615,5685.73,2,12.76,36,190.92,17,3,125958.59,69952.81,2,0,3,1
26,0,1,1,38419.24,3201.6,0,0.134,652,6666.37,5,14.55,36,229.63,16,3,22657.13,19241.23,0,0,0,1
46,1,1,0,56508.72,4709.06,0,0.205,709,14323.6,2,11.97,60,318.4,13,5,75088.66,45899.38,1,0,3,1
22,0,0,4,49389.29,4115.77,0,0.261,652,16175.01,0,14.8,36,559.13,17,7,40298.52,37005.66,3,0,3,1
65,1,2,1,35997.01,2999.75,0,0.27,623,13911.03,6,16.58,36,493.06,16,10,49960.41,21725.6,1,0,1,1
33,1,2,4,37000.24,3083.35,1,0.157,713,11376.25,1,12.12,36,378.51,10,4,50646.67,31687.55,2,0,2,1
71,0,1,1,27733.34,2311.11,4,0.146,556,11506.65,1,15.27,60,275.38,26,2,24056.02,10901.66,2,0,3,0
70,0,0,4,53213.24,4434.44,2,0.24,695,4084.2,5,12.34,36,136.32,13,3,65873.43,14994.37,0,0,0,1
39,1,3,0,17270.36,1439.2,4,0.094,594,14002.17,2,15.67,36,490.0,20,5,26655.68,22199.6,3,0,4,0
21,1,3,1,199992.33,16666.03,4,0.145,582,14185.5,4,13.7,36,482.76,24,7,145102.76,28263.15,6,0,7,0
60,0,2,0,34676.79,2889.73,0,0.108,770,30884.8,1,15.9,36,1084.29,9,3,30987.78,28603.46,1,0,1,1
52,0,1,0,27300.97,2275.08,0,0.155,641,500.0,4,13.18,60,11.42,18,5,29821.94,7301.67,0,0,1,1
42,1,2,1,33213.06,2767.75,2,0.313,648,8739.8,2,13.36,36,296.0,15,6,41580.77,7760.57,4,1,4,0
68,1,2,0,66290.23,5524.19,0,0.532,755,10629.01,4,11.2,60,232.16,9,5,56124.62,52581.12,5,0,6,1
49,0,2,2,57123.21,4760.27,0,0.153,648,8526.59,3,10.34,60,182.59,18,1,56871.48,45324.83,2,0,3,1
22,0,2,2,36680.85,3056.74,0,0.05,681,21361.56,2,10.09,36,690.18,11,4,34392.36,13275.61,3,0,4,1
60,2,2,2,29099.89,2424.99,4,0.15,715,21905.63,2,12.88,36,736.82,12,7,26611.27,5605.0,3,0,3,0
58,1,2,2,19927.49,1660.62,0,0.159,679,25586.39,2,11.06,36,838.39,11,2,25249.86,18177.63,2,0,3,1
68,0,2,1,36365.76,3030.48,4,0.345,797,31801.47,2,11.69,36,1051.56,9,2,47205.35,21317.62,1,0,1,0
75,1,2,0,46634.3,3886.19,0,0.038,568,9215.89,2,10.27,36,298.54,29,5,39395.27,2715.08,1,0,1,1
31,0,1,1,10203.39,850.28,4,0.154,786,15065.59,2,13.65,60,347.82,8,6,16297.13,14266.76,1,0,2,1
37,1,2,1,66661.64,5555.14,0,0.181,584,17481.22,2,16.95,60,433.98,24,4,88341.19,38920.3,1,2,2,1
75,1,1,2,51250.3,4270.86,0,0.052,739,7857.59,5,9.56,36,251.92,13,6,43510.74,26095.96,2,0,2,1
71,1,2,2,31051.46,2587.62,0,0.218,639,22673.43,1,16.62,60,558.87,17,8,45588.97,16683.65,2,1,2,1
63,0,1,2,38067.26,3172.27,1,0.141,675,15367.55,2,13.57,60,354.16,10,7,35774.39,1915.19,1,0,1,1
28,0,2,4,22310.14,1859.18,0,0.231,602,16530.21,4,11.41,60,362.8,20,1,33837.91,3012.09,2,0,2,1
42,0,2,0,40206.59,3350.55,0,0.151,702,26102.04,0,11.96,36,866.46,14,4,34802.0,12201.5,1,0,2,1
24,0,1,3,10942.17,911.85,4,0.274,751,500.0,2,8.99,60,10.38,5,3,17805.21,14589.71,0,0,1,0
31,0,0,0,68043.34,5670.28,0,0.184,660,13956.51,6,11.76,60,308.76,17,9,55805.98,10544.45,2,0,2,1
28,1,2,4,33052.8,2754.4,0,0.155,638,14900.98,4,10.47,36,484.11,18,1,22894.09,12570.65,2,0,2,1
29,2,2,1,12087.35,1007.28,0,0.204,682,9190.27,2,16.41,60,225.5,12,5,17607.48,6979.93,2,0,2,1
46,1,0,1,71120.65,5926.72,0,0.099,683,19143.66,0,10.4,60,410.52,11,6,109709.59,17610.1,0,0,0,1
22,1,2,0,28532.43,2377.7,0,0.329,706,507.46,4,12.2,36,16.9,10,9,37431.97,34148.12,2,0,2,1
36,2,2,1,27029.69,2252.47,0,0.171,639,10935.75,2,12.35,36,365.05,17,5,24205.22,11328.88,1,0,2,1
51,1,0,1,29076.15,2423.01,0,0.344,647,23148.68,6,12.44,36,773.74,19,4,20152.23,17383.71,5,0,5,1
26,0,1,1,27007.32,2250.61,3,0.052,784,12152.91,2,9.78,60,256.9,5,6,22536.15,18636.3,1,0,1,1
73,1,2,2,53579.09,4464.92,0,0.089,701,16282.14,2,11.76,36,538.94,11,7,40234.98,24454.08,1,0,3,1
41,0,0,3,34367.37,2863.95,0,0.101,850,12480.66,1,6.77,36,384.06,3,5,51705.78,8313.65,3,0,3,1
46,0,1,0,28905.67,2408.81,3,0.147,653,16763.21,6,10.68,36,546.27,15,8,33963.9,6011.32,3,0,4,1
39,1,2,3,30830.12,2569.18,0,0.063,713,500.0,2,11.85,36,16.57,10,6,34131.85,29969.32,1,0,1,1
48,0,1,2,78185.2,6515.43,0,0.081,703,15740.18,2,9.2,36,502.0,12,6,59037.34,20473.94,0,0,2,1
28,0,1,1,25012.35,2084.36,0,0.53,638,17553.64,2,13.0,60,399.4,19,4,39749.35,8459.98,1,0,2,1
34,1,1,0,35431.83,2952.65,0,0.103,681,13864.66,1,10.81,36,452.66,12,4,30751.89,24763.5,2,0,2,1
44,1,3,3,20474.61,1706.22,4,0.256,731,19795.45,2,7.52,36,615.94,13,6,32190.61,16428.64,2,0,4,0
68,1,2,2,78734.2,6561.18,0,0.339,491,4433.8,6,17.36,60,111.05,25,8,124610.18,20366.89,2,0,2,0
64,0,1,0,25149.03,2095.75,4,0.211,596,19231.78,2,15.37,36,670.17,20,6,19326.56,7487.69,1,0,1,0
57,0,1,0,93294.14,7774.51,0,0.236,719,19306.37,1,7.81,36,603.3,10,10,108647.22,63110.15,2,0,2,1
46,0,2,2,160872.24,13406.02,4,0.133,561,18846.56,0,13.0,36,635.02,26,5,103961.96,86151.82,2,0,2,0
51,1,1,0,56800.11,4733.34,0,0.18,634,21492.56,6,12.68,60,485.51,16,3,82671.41,48635.77,2,0,3,0
71,1,1,1,24935.71,2077.98,2,0.186,627,13278.42,0,16.16,36,467.88,16,7,32197.3,5959.7,3,0,4,0
52,1,1,0,20885.2,1740.43,0,0.09,691,18858.58,3,14.93,36,653.09,12,5,27534.4,8268.34,1,2,2,1
70,1,1,0,75854.4,6321.2,0,0.282,770,14807.5,1,9.27,60,309.32,6,4,67537.94,43301.41,0,0,0,1
61,0,1,1,44142.02,3678.5,0,0.046,583,10802.36,2,15.85,60,261.83,23,8,65590.43,31212.68,5,1,5,1
22,0,2,0,36961.38,3080.12,2,0.035,655,8166.18,2,11.98,36,271.16,15,4,40853.13,5942.51,1,0,1,1
45,1,1,2,50846.33,4237.19,0,0.367,602,11101.02,6,11.32,36,365.12,23,11,60653.11,42520.61,8,0,11,1
72,0,2,1,21180.75,1765.06,0,0.106,688,4968.58,2,16.15,60,121.22,10,6,17346.44,12147.19,3,0,4,1
64,1,2,0,32615.4,2717.95,4,0.168,646,22438.75,7,10.43,36,728.57,15,4,20633.99,14959.25,1,0,1,0
22,0,1,3,20943.11,1745.26,0,0.251,691,5681.03,2,13.43,60,130.51,11,7,30754.55,23158.23,5,0,5,1
62,1,1,2,46285.26,3857.1,0,0.173,688,500.0,7,12.77,60,11.32,10,5,53140.17,35650.19,0,0,0,1
21,0,1,2,55578.84,4631.57,0,0.161,753,31065.06,2,7.65,36,968.46,7,7,79513.56,23926.36,2,0,2,1
56,1,0,0,72840.41,6070.03,0,0.105,582,26766.49,2,12.45,60,601.51,21,9,100955.87,22682.76,0,0,0,1
32,0,2,1,25475.81,2122.98,4,0.081,761,24836.47,6,12.21,36,827.42,9,3,33421.15,2835.88,0,0,0,1
29,1,2,0,68925.2,5743.77,2,0.093,705,11675.34,3,11.86,60,258.89,12,7,70209.15,45735.52,1,0,2,1
56,1,1,2,13186.13,1098.84,0,0.241,656,1921.45,2,13.56,60,44.27,17,3,19962.9,14947.56,4,0,4,1
61,0,1,1,19356.01,1613.0,0,0.041,720,26567.65,2,10.85,36,867.9,12,2,19327.41,1515.85,3,0,3,1
48,1,2,1,54692.24,4557.69,1,0.165,595,14405.71,2,17.81,60,364.32,24,3,45336.78,21230.72,4,0,4,1
58,0,2,0,51692.08,4307.67,0,0.147,808,13606.54,4,8.27,60,277.65,2,5,53761.09,4724.09,6,0,7,1
53,0,2,0,47559.42,3963.28,4,0.392,606,12202.95,2,10.02,36,393.87,23,11,56643.07,9843.15,4,0,4,0
62,0,1,3,14342.42,1195.2,0,0.057,509,17299.96,2,15.02,36,599.88,29,5,17141.07,9864.68,1,0,2,1
66,0,1,1,70340.49,5861.71,0,0.226,665,500.0,2,13.91,36,17.07,15,2,100062.99,50578.75,1,0,3,0
42,1,2,0,44976.82,3748.07,3,0.2,664,500.0,2,12.82,36,16.8,15,6,38158.25,31373.21,6,0,6,0
45,0,2,2,41702.81,3475.23,2,0.029,683,19069.87,2,12.81,36,640.8,12,1,35490.83,32688.6,2,0,2,1
38,1,2,0,57943.67,4828.64,0,0.273,761,20042.59,3,8.81,36,635.58,5,10,47496.19,27348.13,0,0,1,1
26,0,2,0,28714.13,2392.84,0,0.114,675,30052.13,2,16.92,60,745.58,10,3,42031.41,3989.16,1,0,1,1
38,1,2,2,77425.2,6452.1,4,0.1,702,13570.56,6,10.9,36,443.64,14,5,53175.98,18807.65,2,0,2,0
72,0,2,1,43938.9,3661.58,0,0.169,761,15766.38,3,11.34,36,518.71,5,6,41450.6,16301.73,1,0,2,1
36,1,1,3,47115.11,3926.26,0,0.225,735,15312.4,3,14.45,36,526.69,10,9,38603.4,32225.5,6,0,7,1
35,1,2,1,59840.97,4986.75,0,0.139,850,12241.19,1,3.92,36,360.97,4,2,42770.6,4153.02,3,0,4,1
68,1,1,1,13579.57,1131.63,0,0.07,723,9980.02,6,11.99,36,331.43,13,12,19184.37,2125.57,0,0,1,1
28,1,2,0,28553.09,2379.42,2,0.072,635,500.0,2,13.65,36,17.0,15,6,29924.55,4408.14,1,0,2,1
33,1,1,2,29804.51,2483.71,0,0.135,593,17709.55,2,12.57,60,399.06,22,10,24928.3,22832.12,2,0,5,1
75,1,0,1,24891.02,2074.25,0,0.212,633,8471.26,4,13.61,36,287.93,18,1,23790.3,7265.71,2,0,2,1
63,0,2,1,43932.81,3661.07,0,0.123,612,32219.59,1,13.98,36,1100.88,18,8,31488.06,12207.9,6,0,6,1
27,1,2,1,29653.5,2471.12,0,0.222,634,23973.32,2,12.71,36,804.41,19,3,19268.6,15351.81,4,0,4,1
37,0,2,1,61925.94,5160.5,2,0.129,553,9708.56,3,16.3,36,342.76,25,5,51900.6,30191.2,0,0,1,0
70,1,2,1,43423.84,3618.65,0,0.263,520,22835.14,7,15.44,36,796.52,29,1,54523.57,43686.29,2,1,2,0
52,1,2,0,24325.12,2027.09,0,0.083,572,9216.44,2,15.71,36,322.7,26,5,23301.19,14148.83,2,0,2,1
42,0,1,1,42695.62,3557.97,0,0.139,685,8954.78,2,14.25,36,307.14,12,4,61096.24,9750.71,1,0,2,0
